id,brewery_id,brewery_name,beer_name,style,ounces,abv,ibu,city,state
1755,152,Tin Roof Brewing Company,Juke Joint IPA,American IPA,12.0 oz,0.07%,60.0,Baton Rouge,LA
1754,152,Tin Roof Brewing Company,Parade Ground Coffee Porter,American Porter,12.0 oz,0.07,35.0,Baton Rouge,LA
1428,152,Tin Roof Brewing Company,Tin Roof Watermelon Wheat,Fruit / Vegetable Beer,12.0 ounce,0.05,21.0,Baton Rouge,LA
529,152,Tin Roof Brewing Company,Tin Roof Blonde Ale,American Blonde Ale,12.0 oz.,0.045,18.0,Baton Rouge,LA
495,152,Tin Roof Brewing Company,Voodoo Bengal Pale Ale,American Pale Ale (APA),12.0 oz,0.055,37.0,Baton Rouge,LA
494,152,Tin Roof Brewing Company,Perfect Tin Amber,American Amber / Red Ale,12.0 oz.,0.045,28.0,Baton Rouge,LA
1856,0,Tommyknocker Brewery,IPA & a Half,American IPA,12.0 oz.,0.073,87.0,Idaho Springs,CO
736,0,Tommyknocker Brewery,Ornery Amber Lager (2003),Vienna Lager,12.0 oz.,0.06%,33.0,Idaho Springs CO,empty
1027,474,Tonka Beer Company,Big Island Shandy,Shandy,16.0 oz.,0.05,empty,Minnetonka,MN
1026,474,Tonka Beer Company,Preservation IPA,American IPA,16.0 oz.,0.068,empty,Minnetonka,MN
1938,265,Tractor Brewing Company,Almanac IPA,American IPA,12.0 oz.,0.062,72.0,Albuquerque,NM
1937,265,Tractor Brewing Company,Milk Mustachio Stout,Milk / Sweet Stout,12.0 oz,0.07%,empty,Albuquerque,NM
1936,265,Tractor Brewing Company,Farmer's Tan Red Ale,American Amber / Red Ale,12.0 oz. Alumi-Tek,0.06,30.0,Albuquerque,NM
594,524,Triangle Brewing Company,Triangle India Pale Ale,American IPA,12.0 oz.,0.057,empty,Durham,NC
114,524,Triangle Brewing Company,Triangle White Ale,Witbier,12.0 ounce,0.05,empty,Durham,NC
113,524,Triangle Brewing Company,Triangle Belgian Golden Ale,Belgian Strong Pale Ale,12.0 ounce,0.08%,empty,Durham,NC
2445,97,Tröegs Brewing Company,Troegenator,Doppelbock,16.0 ounce,0.082,empty,Hershey,PA
2444,97,Tröegs Brewing Company,Nugget Nectar,American Amber / Red Ale,16.0 ounce,0.075,93.0,Hershey,PA
2203,97,Tröegs Brewing Company,Sunshine Pils,American Pilsner,12.0 oz.,0.045,45.0,Hershey,PA
1510,97,Tröegs Brewing Company,Troegenator Doublebock,Doppelbock,16.0 ounce,0.08%,25.0,Hershey,PA
1509,0,Tröegs Brewing Company,Perpetual IPA,American IPA,12.0 ounce,0.08%,85.0,Hershey,PA
433,539,Twin Lakes Brewing Company,Greenville Pale Ale,American Pale Ale (APA),12.0 oz.,0.06%,52.0,Greenville,DE
641,520,Twisted Pine Brewing Company,Hoppy Boy,American IPA,16.0 ounce,0.062,65.0,Boulder,CO
2588,38,Twisted X Brewing Company,Cow Creek,American Amber / Red Lager,12.0 ounce,0.05%,26.0,Dripping Springs,TX
2458,38,Twisted X Brewing Company,Chupahopra,American IPA,12.0 oz. Alumi-Tek,0.075,63.0,Dripping Springs,TX
2212,38,Twisted X Brewing Company,Twisted X,American Adjunct Lager,12.0 oz.,0.05%,19.0,Dripping Springs,TX
2235,190,Two Beers Brewing Company,Day Hike Session,American IPA,12.0 oz,0.041,41.0,Seattle,WA
1661,190,Two Beers Brewing Company,Trailhead ISA,American IPA,12.0 oz,0.048,48.0,Seattle,WA
1660,190,Two Beers Brewing Company,Immersion Amber,American Amber / Red Ale,12.0 oz,0.05%,27.0,Seattle,WA
1659,190,Two Beers Brewing Company,Evo IPA,American IPA,12.0 ounce,0.06%,70.0,Seattle,WA
1438,190,Two Beers Brewing Company,Presidential Pils,Czech Pilsener,12.0 ounce,0.048,empty,Seattle,WA
1173,190,Two Beers Brewing Company,Evolutionary IPA (2012),American IPA,12.0 oz.,0.06%,70.0,Seattle,WA
560,190,Two Beers Brewing Company,Persnickety Pale,American Pale Ale (APA),12.0 ounce,0.057,36.0,Seattle,WA
519,190,Two Beers Brewing Company,SoDo Brown Ale,American Brown Ale,12.0 ounce,0.054,20.0,Seattle,WA
518,190,Two Beers Brewing Company,Immersion Amber Ale (2011),American Amber / Red Ale,12.0 oz,0.052,27.0,Seattle,WA
505,190,Two Beers Brewing Company,Evolutionary IPA (2011),American IPA,12.0 oz.,0.062,70.0,Seattle,WA
482,190,Two Beers Brewing Company,Trailhead India Style Session Ale (2011),American IPA,12.0 ounce,0.048,48.0,Seattle,WA
451,190,Two Beers Brewing Company,Panorama Wheat Ale,American Pale Wheat Ale,12.0 ounce,0.046,empty,Seattle,WA
2497,74,Two Brothers Brewing Company,Wobble,American IPA,16.0 oz,0.063,69.0,Warrenville,IL
2246,74,Two Brothers Brewing Company,Night Cat,American Dark Wheat Ale,12.0 oz,0.06%,43.0,Warrenville,IL
1630,74,Two Brothers Brewing Company,Night Cat (2014),American Dark Wheat Ale,12.0 oz.,0.06%,43.0,Warrenville,IL
1284,74,Two Brothers Brewing Company,Dog Days Lager,Dortmunder / Export Lager,12.0 oz.,0.05%,17.0,Warrenville,IL
1121,74,Two Brothers Brewing Company,Sidekick Extra Pale Ale,American Pale Ale (APA),12.0 oz. Alumi-Tek,0.05%,36.0,Warrenville,IL
1042,74,Two Brothers Brewing Company,Atom Smasher,Märzen / Oktoberfest,12.0 oz,0.077,23.0,Warrenville,IL
1041,74,Two Brothers Brewing Company,Testudo,Bière de Garde,12.0 ounce,0.045,empty,Warrenville,IL
1040,74,Two Brothers Brewing Company,Hobnob B & B Pale Ale,American Pale Ale (APA),12.0 ounce,0.065,empty,Warrenville,IL
861,74,Two Brothers Brewing Company,Cane and Ebel,American Strong Ale,12.0 oz,0.07,68.0,Warrenville,IL
642,74,Two Brothers Brewing Company,Outlaw IPA (2015),American IPA,12.0 OZ.,0.07%,empty,Warrenville,IL
2037,243,Two Henrys Brewing Company,The Gilded Age,Munich Helles Lager,12.0 oz,0.045,empty,Plant City,FL
1285,435,Two Roads Brewing Company,No Limits Hefeweizen,Hefeweizen,16.0 oz.,0.05,empty,Stratford,CT
1189,435,Two Roads Brewing Company,Honeyspot Road White IPA,American White IPA,12.0 oz,0.06,empty,Stratford,CT
1171,435,Two Roads Brewing Company,Road 2 Ruin Double IPA,American Double / Imperial IPA,12.0 oz.,0.072,empty,Stratford,CT
1170,435,Two Roads Brewing Company,Workers Comp Saison,Saison / Farmhouse Ale,12.0 oz,0.05%,empty,Stratford,CT
1169,435,Two Roads Brewing Company,Ol' Factory Pils,German Pilsener,12.0 ounce,0.05%,empty,Stratford,CT
2310,159,Uinta Brewing Company,PUNK'N,Pumpkin Ale,12.0 OZ.,0.05,10.0,Salt Lake City,UT
2100,159,Uinta Brewing Company,Yard Sale Winter Lager,American Amber / Red Lager,12.0 oz,0.04,22.0,Salt Lake City,UT
1925,159,Uinta Brewing Company,Trader Session IPA,American IPA,12.0 oz.,0.04,42.0,Salt Lake City,UT
1723,159,Uinta Brewing Company,Hop Nosh IPA,American IPA,12.0 OZ.,0.07%,83.0,Salt Lake City,UT
1212,159,Uinta Brewing Company,SUM'R,American Blonde Ale,12.0 ounce,0.04%,17.0,Salt Lake City,UT
1097,159,Uinta Brewing Company,Organic Baba Black Lager,Schwarzbier,12.0 oz,0.04%,32.0,Salt Lake City,UT
1089,159,Uinta Brewing Company,Hop Notch IPA (2013),American IPA,12.0 oz.,0.073,82.0,Salt Lake City,UT
1088,159,Uinta Brewing Company,Cutthroat Pale Ale,American Pale Ale (APA),12.0 oz.,0.04%,34.0,Salt Lake City,UT
974,159,Uinta Brewing Company,WYLD Extra Pale Ale,American Pale Ale (APA),12.0 oz.,0.04,29.0,Salt Lake City,UT
98,555,Ukiah Brewing Company,Pilsner Ukiah,German Pilsener,12.0 ounce,0.055,empty,Ukiah,CA
2372,126,Uncle Billy's Brewery and Smokeh...,The Green Room,American IPA,16.0 oz,0.06%,75.0,Austin,TX
2367,126,Uncle Billy's Brewery and Smokeh...,Humbucker Helles,Maibock / Helles Bock,16.0 oz.,0.05%,25.0,Austin,TX
1704,338,Uncle John's Fruit House Winery,Uncle John's Apple Cherry Cider,Cider,16.0 ounce,0.065,empty,St. John's,MI
1703,338,Uncle John's Fruit House Winery,Uncle John's Apricot Apple Cider,Cider,16.0 ounce,0.07%,empty,St. John's,MI
877,338,Uncle John's Fruit House Winery,Draught Hard Apple Cider,Cider,16.0 oz,0.065,empty,St. John's,MI
606,522,Uncommon Brewers,Scotty K NA,Low Alcohol Beer,16.0 ounce,0.00%,empty,Santa Cruz,CA
543,522,Uncommon Brewers,Bacon Brown Ale,American Brown Ale,16.0 oz,0.07%,empty,Santa Cruz,CA
347,522,Uncommon Brewers,Golden State Ale,Belgian Pale Ale,16.0 oz.,0.064,empty,Santa Cruz,CA
346,522,Uncommon Brewers,Baltic Porter,Baltic Porter,16.0 oz.,0.078,empty,Santa Cruz,CA
25,0,Uncommon Brewers,Siamese twin,Dubbel,16.0 OZ.,0.085,empty,Santa Cruz,CA
2507,71,Union Craft Brewing,Double Duckpin,American Double / Imperial IPA,12.0 oz,0.085,90.0,Baltimore,MD
2506,71,Union Craft Brewing,Old Pro,Gose,12.0 OZ.,0.04%,10.0,Baltimore,MD
829,71,Union Craft Brewing,Duckpin Pale Ale,American Pale Ale (APA),12.0 oz,0.055,empty,Baltimore,MD
582,71,Union Craft Brewing,Balt Altbier,Altbier,12.0 oz.,0.06,empty,Baltimore,MD
2190,202,Upland Brewing Company,Campside Session IPA,American IPA,16.0 oz.,0.045,50.0,Bloomington,IN
1951,202,Upland Brewing Company,Upland Wheat Ale,Witbier,16.0 oz. Alumi-Tek,0.045,15.0,Bloomington,IN
1950,202,Upland Brewing Company,Dragonfly IPA,American IPA,16.0 oz.,0.06,empty,Bloomington,IN
2565,51,Upslope Brewing Company,Lee Hill Series Vol. 5 - Belgian Style Quadrupel Ale,Quadrupel (Quad),19.2 oz.,0.13%,empty,Boulder,CO
2564,51,Upslope Brewing Company,Lee Hill Series Vol. 4 - Manhattan Style Rye Ale,Rye Beer,19.2 oz,0.10%,empty,Boulder,CO
2563,51,Upslope Brewing Company,Lee Hill Series Vol. 2 - Wild Saison,American Wild Ale,19.2 oz.,0.068,24.0,Boulder,CO
2562,51,Upslope Brewing Company,Lee Hill Series Vol. 3 - Barrel Aged Imperial Stout,American Double / Imperial Stout,19.2 OZ.,0.099,51.0,Boulder,CO
2561,51,Upslope Brewing Company,Lee Hill Series Vol. 1 - Barrel Aged Brown Ale,American Brown Ale,19.2 OZ.,0.076,empty,Boulder,CO
2560,51,Upslope Brewing Company,Blood Orange Saison,Saison / Farmhouse Ale,12.0 oz.,0.06,empty,Boulder,CO
1932,51,Upslope Brewing Company,Thai Style White IPA,American White IPA,12.0 oz.,0.07%,33.0,Boulder,CO
1853,51,Upslope Brewing Company,Ferus Fluxus Wild Belgian Pale Ale,American Wild Ale,19.2 oz,0.075,30.0,Boulder,CO
1315,0,Upslope Brewing Company,Upslope Imperial India Pale Ale,American Double / Imperial IPA,19.2 oz.,0.099,90.0,Boulder,CO
907,51,Upslope Brewing Company,Upslope Christmas Ale,Winter Warmer,16.0 oz.,0.082,empty,Boulder,CO
906,51,Upslope Brewing Company,Upslope Pumpkin Ale,Pumpkin Ale,16.0 ounce,0.077,empty,Boulder,CO
683,51,Upslope Brewing Company,Upslope Belgian Style Pale Ale,Belgian Pale Ale,12.0 oz.,0.075,30.0,Boulder,CO
614,51,Upslope Brewing Company,Upslope Foreign Style Stout,Foreign / Export Stout,12.0 oz.,0.07%,empty,Boulder,CO
466,51,Upslope Brewing Company,Top Rope Mexican-style Craft Lager,Vienna Lager,12.0 ounce,0.05%,15.0,Boulder,CO
444,51,Upslope Brewing Company,Upslope Craft Lager,Vienna Lager,12.0 oz,0.048,22.0,Boulder,CO
345,0,Upslope Brewing Company,Upslope Brown Ale,English Brown Ale,12.0 oz,0.067,empty,Boulder,CO
80,51,Upslope Brewing Company,Upslope Pale Ale,American Pale Ale (APA),12.0 oz.,0.058,empty,Boulder,CO
79,51,Upslope Brewing Company,Upslope India Pale Ale,American IPA,12.0 ounce,0.072,empty,Boulder,CO
382,546,Upstate Brewing Company,Common Sense Kentucky Common Ale,American Brown Ale,16.0 OZ.,0.053,22.0,Elmira,NY
381,546,Upstate Brewing Company,Upstate I.P.W.,American IPA,12.0 oz,0.07%,70.0,Elmira,NY
1826,302,Utah Brewers Cooperative,Squatters Full Suspension Pale Ale,American Pale Ale (APA),12.0 oz.,0.04%,empty,Salt Lake City,UT
1825,302,Utah Brewers Cooperative,Squatters Hop Rising Double IPA,American Double / Imperial IPA,12.0 ounce,0.09,75.0,Salt Lake City,UT
1824,302,Utah Brewers Cooperative,Devastator Double Bock,Doppelbock,12.0 oz. Alumi-Tek,0.08%,empty,Salt Lake City,UT
1823,302,Utah Brewers Cooperative,Wasatch Ghostrider White IPA,American White IPA,12.0 ounce,0.06,empty,Salt Lake City,UT
1682,302,Utah Brewers Cooperative,Wasatch Ghostrider White IPA (2014),American White IPA,12.0 oz.,0.06,empty,Salt Lake City,UT
1681,302,Utah Brewers Cooperative,Wasatch Apricot Hefeweizen,Fruit / Vegetable Beer,12.0 ounce,0.04,empty,Salt Lake City,UT
1680,302,Utah Brewers Cooperative,Squatters Hop Rising Double IPA (2014),American Double / Imperial IPA,12.0 ounce,0.09,75.0,Salt Lake City,UT
1679,302,Utah Brewers Cooperative,Squatters Full Suspension Pale Ale,American Pale Ale (APA),12.0 ounce,0.04,empty,Salt Lake City,UT
2245,185,Vander Mill Ciders,Nunica Pine,Cider,16.0 oz.,0.068,empty,Spring Lake,MI
2244,185,Vander Mill Ciders,Ginger Peach,Cider,16.0 oz.,0.069,empty,Spring Lake,MI
1378,185,Vander Mill Ciders,Totally Roasted,Cider,16.0 ounce,0.07%,empty,Spring Lake,MI
1377,185,Vander Mill Ciders,Blue Gold,Cider,16.0 OZ.,0.068,empty,Spring Lake,MI
1376,185,Vander Mill Ciders,Hard Apple,Cider,16.0 oz,0.068,empty,Spring Lake,MI
2411,113,Vault Brewing Company,Nitro Can Coffee Stout,American Stout,12.0 ounce,0.052,empty,Yardley,PA
1770,322,Voodoo Brewery,Voodoo Love Child,Tripel,12.0 oz,0.092,25.0,Meadville,PA
1769,322,Voodoo Brewery,White Magick of the Sun,Witbier,12.0 oz.,0.079,23.0,Meadville,PA
1730,0,Voodoo Brewery,Wynona's Big Brown Ale,American Brown Ale,12.0 OZ.,0.08%,31.0,Meadville,PA
1729,322,Voodoo Brewery,Gran Met,Belgian Strong Pale Ale,12.0 oz.,0.092,25.0,Meadville,PA
1603,322,Voodoo Brewery,Good Vibes IPA,American IPA,12.0 oz. Alumi-Tek,0.073,85.0,Meadville,PA
1488,322,Voodoo Brewery,Pilzilla,American Double / Imperial Pilsner,12.0 ounce,0.08%,85.0,Meadville,PA
1846,295,Wachusett Brewing Company,Wachusett Light IPA,American IPA,12.0 oz,0.04,37.0,Westminster,MA
1845,0,Wachusett Brewing Company,Green Monsta IPA,American IPA,12.0 oz,0.06%,55.0,Westminster,MA
1844,295,Wachusett Brewing Company,Wachusett IPA,American IPA,12.0 OZ.,0.06%,50.0,Westminster,MA
1843,295,Wachusett Brewing Company,Strawberry White,Witbier,12.0 OZ.,0.047,empty,Westminster,MA
1418,295,Wachusett Brewing Company,Larry Imperial IPA,American Double / Imperial IPA,12.0 ounce,0.085,85.0,Westminster,MA
1038,295,Wachusett Brewing Company,Wachusett Summer,American Pale Wheat Ale,12.0 OZ.,0.047,empty,Westminster,MA
1030,295,Wachusett Brewing Company,Country Pale Ale,English Pale Ale,12.0 ounce,0.05%,17.0,Westminster,MA
1029,295,Wachusett Brewing Company,Wachusett Light IPA (2013),American IPA,12.0 oz,0.04%,37.0,Westminster,MA
908,295,Wachusett Brewing Company,Pumpkan,Pumpkin Ale,12.0 oz.,0.052,20.0,Westminster,MA
619,295,Wachusett Brewing Company,Wachusett Blueberry Ale,Fruit / Vegetable Beer,12.0 oz.,0.05%,10.0,Westminster,MA
618,295,Wachusett Brewing Company,Green Monsta IPA,American IPA,12.0 oz.,0.06%,55.0,Westminster,MA
780,506,Warbird Brewing Company,T-6 Red Ale (2004),American Amber / Red Ale,12.0 oz.,0.047,empty,Fort Wayne,IN
2450,94,Warped Wing Brewing Company,Self Starter,American IPA,16.0 oz,0.052,67.0,Dayton,OH
2223,94,Warped Wing Brewing Company,Ermal's,Cream Ale,16.0 oz.,0.054,20.0,Dayton,OH
2222,94,Warped Wing Brewing Company,10 Ton,Oatmeal Stout,16.0 oz.,0.07,empty,Dayton,OH
2221,94,Warped Wing Brewing Company,Flyin' Rye,American IPA,16.0 oz.,0.07,empty,Dayton,OH
2439,100,West Sixth Brewing,Christmas Ale,Herbed / Spiced Beer,12.0 oz.,0.09%,empty,Lexington,KY
2356,100,West Sixth Brewing,Pay It Forward Cocoa Porter,American Porter,12.0 oz.,0.07,empty,Lexington,KY
1069,100,West Sixth Brewing,West Sixth Amber Ale,American Amber / Red Ale,12.0 ounce,0.055,empty,Lexington,KY
652,100,West Sixth Brewing,West Sixth IPA,American IPA,12.0 oz.,empty,empty,Lexington,KY
1542,384,Westbrook Brewing Company,One Claw,American Pale Ale (APA),12.0 ounce,0.055,empty,Mt. Pleasant,SC
1312,384,Westbrook Brewing Company,Westbrook Gose,Gose,12.0 ounce,0.04,5.0,Mt. Pleasant,SC
576,384,Westbrook Brewing Company,White Thai,Witbier,12.0 oz.,0.05,16.0,Mt. Pleasant,SC
575,384,Westbrook Brewing Company,Westbrook IPA,American IPA,12.0 oz,0.068,65.0,Mt. Pleasant,SC
1645,351,Westfield River Brewing Company,Westfield Octoberfest,Märzen / Oktoberfest,12.0 oz.,0.057,22.0,Westfield,MA
1551,351,Westfield River Brewing Company,Pop's Old Fashioned Lager,American Amber / Red Lager,12.0 oz,0.05%,empty,Westfield,MA
1550,351,Westfield River Brewing Company,Charlie in the Rye,American IPA,12.0 oz,0.058,55.0,Westfield,MA
2364,132,Weston Brewing Company,Royal Lager,American Pale Lager,16.0 ounce,empty,empty,Weston,MO
2348,132,Weston Brewing Company,Rip Van Winkle (Current),Bock,12.0 oz,0.08%,empty,Weston,MO
2344,132,Weston Brewing Company,O’Malley’s Stout,English Stout,12.0 ounce,empty,empty,Weston,MO
2343,132,Weston Brewing Company,O’Malley’s IPA,American IPA,12.0 ounce,0.08%,89.0,Weston,MO
2342,132,Weston Brewing Company,O’Malley’s Irish Style Cream Ale,Cream Ale,12.0 oz,empty,empty,Weston,MO
2341,132,Weston Brewing Company,L'il Lucy's Hot Pepper Ale,Chile Beer,12.0 oz.,0.05%,28.0,Weston,MO
2340,132,Weston Brewing Company,Drop Kick Ale,American Amber / Red Ale,12.0 oz,0.05%,empty,Weston,MO
2573,47,White Birch Brewing,Raspberry Berliner Weisse,Berliner Weissbier,12.0 oz,0.06%,empty,Hooksett,NH
2572,47,White Birch Brewing,Hop Session,American IPA,12.0 oz.,0.05,empty,Hooksett,NH
2571,47,White Birch Brewing,Blueberry Berliner Weisse,Berliner Weissbier,12.0 oz.,0.055,empty,Hooksett,NH
2570,47,White Birch Brewing,Berliner Weisse,Berliner Weissbier,12.0 ounce,0.06%,empty,Hooksett,NH
1498,396,White Flame Brewing Company,Super G IPA,American IPA,16.0 ounce,0.06,empty,Hudsonville,MI
1838,296,Widmer Brothers Brewing Company,Hefe Lemon,Radler,12.0 oz,0.049,30.0,Portland,OR
1837,296,Widmer Brothers Brewing Company,Hefe Black,Hefeweizen,12.0 oz.,0.049,30.0,Portland,OR
1836,296,Widmer Brothers Brewing Company,Widmer Brothers Hefeweizen,Hefeweizen,12.0 oz.,0.049,30.0,Portland,OR
1619,361,Wild Onion Brewing Company,Hop Slayer Double IPA,American Double / Imperial IPA,12.0 oz. Alumi-Tek,0.082,100.0,Lake Barrington,IL
1618,361,Wild Onion Brewing Company,Pumpkin Ale,Pumpkin Ale,12.0 oz,0.045,empty,Lake Barrington,IL
1364,361,Wild Onion Brewing Company,Big Bowl Blonde Ale,American Brown Ale,12.0 ounce,0.05,empty,Lake Barrington,IL
971,361,Wild Onion Brewing Company,Phat Chance,American Blonde Ale,12.0 OZ.,0.052,27.0,Lake Barrington,IL
740,0,Wild Onion Brewing Company,Hop Slayer Double IPA (2011),American Double / Imperial IPA,12.0 oz,0.082,100.0,Lake Barrington,IL
430,361,Wild Onion Brewing Company,Hop Slayer Double IPA (2011),American Double / Imperial IPA,12.0 oz. Alumi-Tek,0.082,100.0,Lake Barrington,IL
398,361,Wild Onion Brewing Company,Wild Onion Summer Wit,Witbier,12.0 oz,0.04%,13.0,Lake Barrington,IL
366,361,Wild Onion Brewing Company,Jack Stout,Oatmeal Stout,12.0 oz.,0.06,23.0,Lake Barrington,IL
334,361,Wild Onion Brewing Company,Wild Onion Pumpkin Ale (2010),Pumpkin Ale,12.0 ounce,0.05%,empty,Lake Barrington,IL
162,361,Wild Onion Brewing Company,Paddy Pale Ale,American Pale Ale (APA),12.0 oz,0.06%,41.0,Lake Barrington,IL
2253,0,Wild Wolf Brewing Company,Blonde Hunny,Belgian Pale Ale,12.0 oz,0.07%,21.0,Nellysford,VA
1318,181,Wild Wolf Brewing Company,Wild Wolf Wee Heavy Scottish Style Ale,Scotch Ale / Wee Heavy,12.0 oz.,0.057,20.0,Nellysford,VA
1195,181,Wild Wolf Brewing Company,Wild Wolf American Pilsner,American Pilsner,12.0 ounce,0.045,25.0,Nellysford,VA
1194,181,Wild Wolf Brewing Company,Alpha Ale,American Pale Ale (APA),12.0 oz,0.051,45.0,Nellysford,VA
826,0,Wildwood Brewing Company,Mystical Stout,Irish Dry Stout,16.0 oz. Alumi-Tek,0.05%,empty,Stevensville,MT
825,0,Wildwood Brewing Company,Bodacious Bock,Bock,16.0 oz.,0.075,empty,Stevensville,MT
813,0,Wildwood Brewing Company,Ambitious Lager,Munich Helles Lager,16.0 oz.,0.05,empty,Stevensville MT,empty
324,550,Wind River Brewing Company,Wyoming Pale Ale,American Pale Ale (APA),16.0 ounce,0.072,empty,Pinedale,WY
323,550,Wind River Brewing Company,Wind River Blonde Ale,American Blonde Ale,16.0 oz,0.05%,empty,Pinedale,WY
762,509,Wingman Brewers,Ace IPA,American IPA,16.0 ounce,0.07%,83.0,Tacoma,WA
761,509,Wingman Brewers,P-51 Porter,American Porter,16.0 oz,0.08,31.0,Tacoma,WA
2149,211,Wisconsin Brewing Company,#001 Golden Amber Lager,American Amber / Red Lager,12.0 oz.,0.06%,empty,Verona,WI
2148,211,Wisconsin Brewing Company,#002 American I.P.A.,American IPA,12.0 ounce,0.07%,60.0,Verona,WI
2147,211,Wisconsin Brewing Company,#003 Brown & Robust Porter,American Porter,12.0 oz.,0.052,empty,Verona,WI
2146,211,Wisconsin Brewing Company,#004 Session I.P.A.,American IPA,12.0 OZ.,0.048,38.0,Verona,WI
2047,239,Wiseacre Brewing Company,Tarasque,Saison / Farmhouse Ale,12.0 oz,0.06%,empty,Memphis,TN
1470,239,Wiseacre Brewing Company,Ananda India Pale Ale,American IPA,12.0 ounce,0.062,61.0,Memphis,TN
1469,239,Wiseacre Brewing Company,Tiny Bomb,American Pilsner,12.0 OZ.,0.045,23.0,Memphis,TN
2627,14,Witch's Hat Brewing Company,Train Hopper,American IPA,12.0 oz.,0.06%,72.0,South Lyon,MI
2626,14,Witch's Hat Brewing Company,Edward’s Portly Brown,American Brown Ale,12.0 oz.,0.05%,empty,South Lyon,MI
1676,344,Wolf Hills Brewing Company,Troopers Alley IPA,American IPA,12.0 oz,0.06%,135.0,Abingdon,VA
1468,402,Wolverine State Brewing Company,Wolverine Premium Lager,American Pale Lager,12.0 oz.,0.047,15.0,Ann Arbor,MI
822,501,Woodchuck Hard Cider,Woodchuck Amber Hard Cider,Cider,12.0 oz,0.05,empty,Middlebury,VT
2417,0,"Woodstock Inn, Station & Brewery",4000 Footer IPA,American IPA,12.0 ounce,0.07%,82.0,North Woodstock NH,empty
2306,0,"Woodstock Inn, Station & Brewery",Summer Brew,American Pilsner,12.0 oz.,0.028,15.0,North Woodstock,NH
1697,339,Wormtown Brewery,Be Hoppy IPA,American IPA,16.0 oz,0.065,69.0,Worcester,MA
2194,199,Worthy Brewing Company,Worthy IPA,American IPA,12.0 oz.,0.069,69.0,Bend,OR
1514,199,Worthy Brewing Company,Easy Day Kolsch,Kölsch,12.0 oz,0.045,25.0,Bend,OR
1513,199,Worthy Brewing Company,Lights Out Vanilla Cream Extra Stout,American Double / Imperial IPA,12.0 oz,0.08%,30.0,Bend,OR
1512,199,Worthy Brewing Company,Worthy IPA (2013),American IPA,12.0 oz,0.069,69.0,Bend,OR
1511,199,Worthy Brewing Company,Worthy Pale,American Pale Ale (APA),12.0 oz,0.06,50.0,Bend,OR
1345,424,Wynkoop Brewing Company,Patty's Chile Beer,Chile Beer,12.0 oz.,0.042,empty,Denver,CO
1316,424,Wynkoop Brewing Company,Colorojo Imperial Red Ale,American Strong Ale,12.0 oz,0.08%,empty,Denver,CO
